case,x,y,county,co_char,city,trafid1,trafid2
349,-122.36895,47.243091667,53,Pierce,747,PACIFIC HWY E,
350,-120.6165861,46.028008333,39,Klickitat,0,SR-97,
350,-120.6165861,46.028008333,39,Klickitat,0,SR-97,
350,-120.6165861,46.028008333,39,Klickitat,0,SR-97,
350,-120.6165861,46.028008333,39,Klickitat,0,SR-97,
351,-120.64359170000002,47.331025,37,Kittitas,0,SR-97,
351,-120.64359170000002,47.331025,37,Kittitas,0,SR-97,
352,-122.2458472,47.378033333000005,33,King,1030,SR-516,SR-167
352,-122.2458472,47.378033333000005,33,King,1030,SR-516,SR-167
353,-119.0401611,46.419797222,21,Franklin,0,US-395,
354,-117.9517528,46.356758333,13,Columbia,0,US-12,
355,-122.31823610000001,48.64076944399999,57,Skagit,0,CR-ALGER CAIN LAKE RD,
355,-122.31823610000001,48.64076944399999,57,Skagit,0,CR-ALGER CAIN LAKE RD,
356,-121.8835222,47.317933333,33,King,0,SE HUDSON RD - PRIVATE,
357,-122.3216472,47.573519444,33,King,1960,AIRPORT WAY S,S HINDS ST
357,-122.3216472,47.573519444,33,King,1960,AIRPORT WAY S,S HINDS ST
358,-122.4347389,47.127725,53,Pierce,0,SR-7,
359,-122.2865611,47.352547222,33,King,0,CR-37TH AVE S,STAR LAKE RD
360,-122.24550559999999,47.496972222,33,King,0,CR-RENTON AVE S,
361,-122.50038889999999,45.628411111000005,11,Clark,0,CR-NE 9TH ST,NE 167TH AVE
362,-124.04466940000002,46.4761,49,Pacific,0,CR-U ST,
363,-117.4833139,47.737175,63,Spokane,2110,N INDIAN TRAIL RD,W LOWELL AVE
363,-117.4833139,47.737175,63,Spokane,2110,N INDIAN TRAIL RD,W LOWELL AVE
364,-122.5547722,45.620944443999996,11,Clark,2370,SE MILL PLAIN BLVD,SE CHKALOV DR
365,-122.2171861,47.922311111000006,61,Snohomish,690,SR-526,
366,-121.906625,47.541480556,33,King,0,CR-PRESTON FALL CITY RD,
366,-121.906625,47.541480556,33,King,0,CR-PRESTON FALL CITY RD,
367,-120.53033329999998,46.582472222,77,Yakima,2590,S 16TH AVE,GRANT ST
367,-120.53033329999998,46.582472222,77,Yakima,2590,S 16TH AVE,GRANT ST
368,-117.26903610000001,47.654841667,63,Spokane,2113,APPLEWAY BLVD,
369,-122.21833889999999,47.439041667,33,King,1030,SR-167,
369,-122.21833889999999,47.439041667,33,King,1030,SR-167,
369,-122.21833889999999,47.439041667,33,King,1030,SR-167,
370,-119.9345778,46.277897222,77,Yakima,840,I-82,
370,-119.9345778,46.277897222,77,Yakima,840,I-82,
371,-122.22250279999999,47.90035,61,Snohomish,690,PRIVATE DRIVEWAY THRUWAY,108TH PL SE
372,-117.378875,47.700561111000006,63,Spokane,2110,E WELLESLEY AVE,N CRESTLINE ST
373,-122.68150279999999,47.788502778,35,Kitsap,0,CR-PIONEER WAY NW,
373,-122.68150279999999,47.788502778,35,Kitsap,0,CR-PIONEER WAY NW,
373,-122.68150279999999,47.788502778,35,Kitsap,0,CR-PIONEER WAY NW,
374,-122.37096389999999,47.272125,53,Pierce,2230,NORPOINT WAY NE,
374,-122.37096389999999,47.272125,53,Pierce,2230,NORPOINT WAY NE,
375,-121.546075,46.68303611100001,41,Lewis,0,US-12,
376,-117.11111389999999,47.674630556000004,63,Spokane,1165,E MISSION AVE,N HARVEST PKWAY
377,-117.64600279999999,47.586708333000004,63,Spokane,0,SR-902,
378,-119.24460559999999,46.239430556,5,Benton,1850,SR-240,
379,-122.3353111,48.494697222,57,Skagit,0,I-5,
379,-122.3353111,48.494697222,57,Skagit,0,I-5,
379,-122.3353111,48.494697222,57,Skagit,0,I-5,
380,-119.68441670000001,48.104625,47,Okanogan,0,US-97,
380,-119.68441670000001,48.104625,47,Okanogan,0,US-97,
381,-120.6697472,46.384833333,77,Yakima,0,CR-SHAKER RD,
382,-122.21958889999999,47.639525,33,King,2595,SR-520,
382,-122.21958889999999,47.639525,33,King,2595,SR-520,
382,-122.21958889999999,47.639525,33,King,2595,SR-520,
382,-122.21958889999999,47.639525,33,King,2595,SR-520,
383,-122.3218,47.118416667,53,Pierce,0,CR-152ND ST E,91ST AVE E
384,-122.27533059999999,47.278919443999996,33,King,0,CR-MILITARY RD S,S 360TH ST
384,-122.27533059999999,47.278919443999996,33,King,0,CR-MILITARY RD S,S 360TH ST
385,-122.18528059999998,47.714838889,33,King,1050,I-405 RAMP LX02065,NE 128TH ST
385,-122.18528059999998,47.714838889,33,King,1050,I-405 RAMP LX02065,NE 128TH ST
386,-122.02179170000001,47.365208333000005,33,King,1264,SR-169,SE 264TH ST
386,-122.02179170000001,47.365208333000005,33,King,1264,SR-169,SE 264TH ST
387,-122.34472779999999,47.700522222,33,King,1960,SR-99,N 98TH ST
388,-122.47555559999999,46.817013888999995,67,Thurston,0,CR-BALD HILL RD SE,
389,-120.58535,46.631183333,77,Yakima,0,US-12,
390,-119.45550559999998,46.51923888899999,5,Benton,0,CR-ROUTE 4 S,
390,-119.45550559999998,46.51923888899999,5,Benton,0,CR-ROUTE 4 S,
391,-122.66170559999999,45.650097222,11,Clark,2370,I-5,
392,-121.014275,45.881558333,39,Klickitat,0,CR-GLENWOOD HWY,
393,-122.96850559999999,46.714505556000006,41,Lewis,300,YEW ST,
394,-123.2571639,46.874619444,27,Grays Harbor,0,CAPITOL FOREST D INE,
395,-123.367225,47.0121,27,Grays Harbor,0,SR-8,
396,-122.7156,47.523905556,35,Kitsap,180,SR-3,
396,-122.7156,47.523905556,35,Kitsap,180,SR-3,
397,-122.8579639,46.039622222,15,Cowlitz,0,I-5 RAMP,
398,-117.82874170000001,48.335258333,65,Stevens,0,US-395,
398,-117.82874170000001,48.335258333,65,Stevens,0,US-395,
399,-122.63883329999999,46.044811111,15,Cowlitz,0,CR-KALAMA RIVER RD,
400,-117.35920829999999,47.607036111000006,63,Spokane,2110,S PALOUSE HWY,
401,-122.691975,47.70833055600001,35,Kitsap,0,CR-CLEAR CREEK RD NW,NW CLOSSER DR
401,-122.691975,47.70833055600001,35,Kitsap,0,CR-CLEAR CREEK RD NW,NW CLOSSER DR
402,-120.2365028,47.382994444,17,Douglas,0,SR-28,
402,-120.2365028,47.382994444,17,Douglas,0,SR-28,
402,-120.2365028,47.382994444,17,Douglas,0,SR-28,
403,-122.3384389,47.193172222,53,Pierce,0,CR-PIONEER WAY E,
404,-119.13426940000001,46.782094443999995,1,Adams,0,SR-17,
405,-122.09851940000001,47.376777778000005,33,King,475,SE WAX RD,
406,-121.80020829999998,47.864169444,61,Snohomish,2180,US-2,
407,-122.29778329999999,46.971744443999995,53,Pierce,0,SR-161,
408,-122.29493059999999,47.394561111,33,King,532,SR-99,
409,-120.51558610000001,46.630352778,77,Yakima,0,I-82,
410,-122.16515279999999,48.050941667,61,Snohomish,1280,61ST ST NE,
411,-122.45260559999998,48.944211111,73,Whatcom,1210,4TH ST,
412,-122.75365,48.999380556000006,73,Whatcom,150,I-5,
413,-122.91483329999998,47.058127778,67,Thurston,1590,W BAY DR NW,HARBOR VIEW DR NW
414,-122.3459861,48.583,57,Skagit,0,I-5,
414,-122.3459861,48.583,57,Skagit,0,I-5,
415,-122.79774440000001,48.048377778,31,Jefferson,0,SR-19,
416,-118.47144440000001,46.264422222,71,Walla Walla,0,CR-HARVEY SHAW RD,
417,-122.2519528,47.028613889,53,Pierce,0,CR-ORTING KAPOWSIN HWY,
417,-122.2519528,47.028613889,53,Pierce,0,CR-ORTING KAPOWSIN HWY,
419,-122.2016361,47.631958333,33,King,109,NE 24TH ST,BELLEVUE WAY NE
420,-122.26682220000001,48.155697222,61,Snohomish,0,SR-531,
421,-122.324875,47.426911111,33,King,532,8TH AVE S,S 196TH ST
421,-122.324875,47.426911111,33,King,532,8TH AVE S,S 196TH ST
422,-122.8137139,47.922947222,31,Jefferson,0,SR-104,
423,-122.19251940000001,47.288394444,33,King,100,SR-164,DOGWOOD ST SE
423,-122.19251940000001,47.288394444,33,King,100,SR-164,DOGWOOD ST SE
424,-122.4135444,48.457602778,57,Skagit,0,CR-HIGGINS AIRPORT WAY,OVENELL RD
424,-122.4135444,48.457602778,57,Skagit,0,CR-HIGGINS AIRPORT WAY,OVENELL RD
426,-122.33413059999998,47.29406388899999,33,King,735,1ST AVE S,
427,-119.98071940000001,46.251133333,77,Yakima,0,CR-GRANDVIEW PAVEMENT R,
428,-122.3052,47.365844444,33,King,1030,SR-99,
429,-123.1007083,47.123561111,45,Mason,0,US-101,
430,-122.805625,47.360027778,45,Mason,0,SR-302,
430,-122.805625,47.360027778,45,Mason,0,SR-302,
431,-122.44265829999999,47.131419443999995,53,Pierce,0,CR-YAKIMA AVE S,138TH ST S
431,-122.44265829999999,47.131419443999995,53,Pierce,0,CR-YAKIMA AVE S,138TH ST S
432,-120.1253722,48.219994443999994,47,Okanogan,0,SR-153,
432,-120.1253722,48.219994443999994,47,Okanogan,0,SR-153,
433,-122.37342779999999,47.999797222,29,Island,0,CR-WILKINSON RD,
434,-122.1479861,47.593005556,33,King,109,145TH PL SE,
435,-118.95710829999999,47.989222221999995,47,Okanogan,0,SR-155,
436,-122.281975,47.272475,33,King,0,CR-MILITARY RD S,42ND AVE S
436,-122.281975,47.272475,33,King,0,CR-MILITARY RD S,42ND AVE S
437,-122.2860722,48.490402778,57,Skagit,0,SR-20,
437,-122.2860722,48.490402778,57,Skagit,0,SR-20,
437,-122.2860722,48.490402778,57,Skagit,0,SR-20,
438,-122.22338059999998,47.911063889,61,Snohomish,690,7TH AVE SE,
439,-119.2231611,46.084663889,5,Benton,0,I-82,
440,-122.46533329999998,48.773511111000005,73,Whatcom,110,I-5,
440,-122.46533329999998,48.773511111000005,73,Whatcom,110,I-5,
441,-123.8142444,46.986069443999995,27,Grays Harbor,10,N B ST   ROBERT GRAY ELEMENTAR,3RD AVE
442,-119.09650559999999,48.237013888999996,47,Okanogan,0,SR-155,
443,-122.46036670000001,48.146838888999994,29,Island,0,CR-SE CAMANO DR,
444,-122.5327389,47.180908333000005,53,Pierce,1124,EDGEWATER DR SW,
445,-122.2021722,47.390941667,33,King,1030,SR-515,SE 235TH ST
446,-122.32939170000002,47.75595,33,King,2005,NE 175TH ST,
446,-122.32939170000002,47.75595,33,King,2005,NE 175TH ST,
446,-122.32939170000002,47.75595,33,King,2005,NE 175TH ST,
447,-122.28237220000001,47.391147222,33,King,0,SR-516,
449,-123.93137220000001,47.243527778,27,Grays Harbor,0,US-101,
450,-119.4615861,46.254472222,5,Benton,0,I-82,
451,-119.42057779999999,48.918555556,47,Okanogan,0,US-97,
452,-123.2066555,46.518634999999996,41,Lewis,0,WEYEHAUSER 4000 LINE,
453,-122.22295279999999,48.122958333,61,Snohomish,0,CR-140TH ST NE,
454,-120.69485559999998,45.838416667,39,Klickitat,0,CR-BICKLETON HWY,
454,-120.69485559999998,45.838416667,39,Klickitat,0,CR-BICKLETON HWY,
455,-121.14621670000001,47.713166666999996,33,King,0,US-2,
455,-121.14621670000001,47.713166666999996,33,King,0,US-2,
456,-122.19950829999999,47.92891388899999,61,Snohomish,690,I-5,
457,-121.71244170000001,47.862141666999996,61,Snohomish,0,US-2,
458,-117.62771670000001,47.547005556,63,Spokane,0,I-90,
459,-122.14407220000001,47.190388889,53,Pierce,0,CR-214TH AVE E,
459,-122.14407220000001,47.190388889,53,Pierce,0,CR-214TH AVE E,
460,-120.31450559999999,46.406738888999996,77,Yakima,0,SR-22,
460,-120.31450559999999,46.406738888999996,77,Yakima,0,SR-22,
460,-120.31450559999999,46.406738888999996,77,Yakima,0,SR-22,
461,-122.33579170000002,48.466777778,57,Skagit,230,S BURLINGTON BLVD,
462,-119.9463111,47.2329,25,Grant,0,SR-28,
463,-117.17482779999999,47.835033333,63,Spokane,0,SR-206,
464,-122.3472722,48.469225,57,Skagit,230,CR-GARRETT RD,
465,-122.27398059999999,47.442847222,33,King,1958,MILITARY RD S,S 179TH ST
466,-122.2742472,47.507019443999994,33,King,2310,S RYAN WAY,
467,-124.021775,46.417461111,49,Pacific,0,CR-SANDRIDGE RD,
467,-124.021775,46.417461111,49,Pacific,0,CR-SANDRIDGE RD,
468,-118.66743329999998,46.826338889,1,Adams,0,US-395,
468,-118.66743329999998,46.826338889,1,Adams,0,US-395,
469,-119.85382779999999,46.185875,5,Benton,0,SR-22,
470,-122.22536389999999,47.34966944399999,33,King,100,AUBURN WAY N,D ST NE
471,-119.76097779999999,48.552855556000004,47,Okanogan,0,CR-MINERAL HILL RD,
472,-122.27600000000001,47.492316667,33,King,2310,S 124TH ST,46TH AVE S
472,-122.27600000000001,47.492316667,33,King,2310,S 124TH ST,46TH AVE S
473,-122.3160861,47.791636111,61,Snohomish,1407,I-5,
473,-122.3160861,47.791636111,61,Snohomish,1407,I-5,
474,-117.24427779999999,47.657119443999996,63,Spokane,2113,E SPRAGUE AVE,
475,-120.45748059999998,46.51834444399999,77,Yakima,0,I-82,
476,-122.1376028,47.345908333000004,33,King,0,CR-KENT BLACK DIAMOND R,
477,-117.265525,47.641513888999995,63,Spokane,2113,S BALFOUR BLVD,CHINOOK RD
478,-122.3472361,47.654155556000006,33,King,1960,SR-99,
479,-122.38549170000002,47.559988888999996,33,King,1960,42ND AVE SW,
480,-122.4063111,47.672638889,33,King,1960,SEAVIEW AVE NW,
482,-119.262925,47.189647222,25,Grant,0,CR-ROAD 7 NE,
482,-119.262925,47.189647222,25,Grant,0,CR-ROAD 7 NE,
483,-120.34516940000002,46.436363889,77,Yakima,0,I-82,
484,-122.0940472,47.562133333,33,King,980,I-90,
484,-122.0940472,47.562133333,33,King,980,I-90,
484,-122.0940472,47.562133333,33,King,980,I-90,
485,-122.2260722,47.473733333,33,King,1960,7TH AVE,SENECA ST
486,-122.4115139,47.155113889,53,Pierce,0,CR-112TH ST E,
487,-120.61766940000001,46.40456111100001,77,Yakima,0,CR-BRANCH RD,
488,-122.18552779999999,48.05185555600001,61,Snohomish,0,I-5 RAMP LX19911,MARINE DR
488,-122.18552779999999,48.05185555600001,61,Snohomish,0,I-5 RAMP LX19911,MARINE DR
489,-122.33933329999999,47.571413889,33,King,1960,ALASKAN WAY VIA,S SPOKANE ST
490,-122.29379170000001,47.198741667,53,Pierce,1770,SR-167,2ND ST NE
490,-122.29379170000001,47.198741667,53,Pierce,1770,SR-167,2ND ST NE
491,-122.0951222,48.209894444,61,Snohomish,0,CR-ARLINGTON HEIGHTS RD,
492,-119.91153059999999,47.160166667,25,Grant,0,CR-ROAD 5 NW,
492,-119.91153059999999,47.160166667,25,Grant,0,CR-ROAD 5 NW,
493,-120.68531670000002,47.075163888999995,37,Kittitas,0,CR-N THORP HWY,
494,-122.35039440000001,47.49545,33,King,229,AMBAUM BLVD SW,SW 120TH ST
494,-122.35039440000001,47.49545,33,King,229,AMBAUM BLVD SW,SW 120TH ST
495,-122.24825279999999,47.388508333000004,33,King,1030,SR-181,OBERTO DR
495,-122.24825279999999,47.388508333000004,33,King,1030,SR-181,OBERTO DR
496,-122.7593778,45.932286111,15,Cowlitz,0,I-5,
497,-120.8241222,45.696138889,39,Klickitat,0,SR-97,SR-14
498,-122.2905889,47.719247222,33,King,1960,NE 125TH ST,35TH AVE NE
499,-122.2922889,47.812413889,61,Snohomish,1215,I-5 RAMP LX19911,44TH AVE W
499,-122.2922889,47.812413889,61,Snohomish,1215,I-5 RAMP LX19911,44TH AVE W
499,-122.2922889,47.812413889,61,Snohomish,1215,I-5 RAMP LX19911,44TH AVE W
500,-122.244675,47.384936111,33,King,1030,SR-167,
502,-122.63268329999998,48.795527778,73,Whatcom,0,CR-HAXTON WAY,
505,-122.3446278,47.691116666999996,33,King,1960,SR-99,
506,-122.5225528,47.257861111000004,53,Pierce,2230,N 9TH ST,N MILDRED ST
506,-122.5225528,47.257861111000004,53,Pierce,2230,N 9TH ST,N MILDRED ST
507,-122.25469890000001,47.2008695,53,Pierce,0,CR-HOUSTON RD E,
508,-124.4812003,48.2779143,9,Clallam,0,SEIKU MAINLINE,
509,-122.8377278,47.50793611100001,45,Mason,0,CR-BEAR CREEK DEWATTO,
510,-117.36484170000001,47.71213611100001,63,Spokane,2110,MARKET,BISMARK
510,-117.36484170000001,47.71213611100001,63,Spokane,2110,MARKET,BISMARK
511,-120.530425,46.645502778,77,Yakima,1980,SR-823,
512,-122.26603329999999,47.412375,33,King,1030,S 212TH ST,FRAGER RD S
512,-122.26603329999999,47.412375,33,King,1030,S 212TH ST,FRAGER RD S
513,-122.4418778,47.203672222,53,Pierce,2230,S PARK AVE,S 59TH ST
514,-122.15181940000001,48.053813889,61,Snohomish,1280,64TH ST NE,58TH DR NE
515,-122.43911940000001,47.226327778000005,53,Pierce,2230,TACOMA AVE,S 36TH ST
515,-122.43911940000001,47.226327778000005,53,Pierce,2230,TACOMA AVE,S 36TH ST
516,-122.37628059999999,47.557402778000004,33,King,1960,35TH AVE,SW HUDSON ST
516,-122.37628059999999,47.557402778000004,33,King,1960,35TH AVE,SW HUDSON ST
517,-117.35800559999998,47.657247221999995,63,Spokane,2110,E SPRAGUE AVE,
518,-121.89196940000001,47.315272222,33,King,0,CR-CUMBERLAND KANASKET,
519,-122.28726110000001,47.742433333,33,King,1107,SR-522,
520,-122.2962139,47.578336111000006,33,King,1960,M L KING JR WAY S,S MCCLELLAN ST
520,-122.2962139,47.578336111000006,33,King,1960,M L KING JR WAY S,S MCCLELLAN ST
521,-123.51704170000001,47.049852778,27,Grays Harbor,0,CR-MIDDLE SATSOP RD,
523,-122.95835559999999,46.147280556000005,15,Cowlitz,1190,OCEAN BEACH HIGHWAY,
524,-122.37676940000001,47.676305556,33,King,1960,15 AVE NW,
525,-117.25058059999999,47.660497222,63,Spokane,2113,N BOWDISH RD,
526,-122.2976889,47.719294444,33,King,1960,NE 125TH ST,28TH AVE NE
527,-122.99224440000002,46.927336111,67,Thurston,0,CR-LITTLEROCK RD SW,110TH AVE SW
527,-122.99224440000002,46.927336111,67,Thurston,0,CR-LITTLEROCK RD SW,110TH AVE SW
528,-122.63615559999998,47.72301388899999,35,Kitsap,1730,FJORD DR NE,
529,-122.30780279999999,47.357938888999996,33,King,1030,S 272ND ST,
1,-117.39655,47.661833333000004,63,Spokane,2110,SR-290,E SPOKANE FALLS BLVD
3,-122.42848329999998,47.078769443999995,53,Pierce,0,SR-7,B ST
4,-122.6488639,48.411327778,57,Skagit,0,SR-20,
4,-122.6488639,48.411327778,57,Skagit,0,SR-20,
5,-122.3307194,47.710052778000005,33,King,1960,I-5 RAMP,
5,-122.3307194,47.710052778000005,33,King,1960,I-5 RAMP,
6,-120.81470559999998,45.722080556,39,Klickitat,0,US-97,
6,-120.81470559999998,45.722080556,39,Klickitat,0,US-97,
7,-122.58288610000001,47.096802778000004,53,Pierce,0,COLORADO AVE,GARCIA BLVD
8,-122.63434720000001,48.461569444,57,Skagit,50,CR-HEART LAKE RD,
8,-122.63434720000001,48.461569444,57,Skagit,50,CR-HEART LAKE RD,
9,-123.1671528,47.285205556,45,Mason,0,US-101,
10,-122.4455111,48.111666667,29,Island,0,CR-S CAMANO DR,
11,-122.3269361,47.51165,33,King,0,SR-509,
12,-120.56765829999999,46.491966667,77,Yakima,0,CR-KAYS RD,
13,-122.318925,48.428391667,57,Skagit,1410,N 18TH ST,E Fir St
13,-122.318925,48.428391667,57,Skagit,1410,N 18TH ST,E Fir St
14,-122.4220361,48.580894443999995,57,Skagit,0,SR-011,
15,-122.8443972,47.057888889,67,Thurston,1590,LILLY RD NE,Woodard Green Dr NE
16,-122.32596670000001,46.864936111000006,53,Pierce,0,SR-7,
16,-122.32596670000001,46.864936111000006,53,Pierce,0,SR-7,
17,-122.896775,47.43155,45,Mason,0,CR-NE BELFAIR TAHUYA RD,
17,-122.896775,47.43155,45,Mason,0,CR-NE BELFAIR TAHUYA RD,
18,-121.88642779999999,47.495594444,33,King,0,SR-18,
18,-121.88642779999999,47.495594444,33,King,0,SR-18,
19,-122.3001639,47.821091667,61,Snohomish,1215,SR-524,
20,-122.5579389,45.638675,11,Clark,2370,NE 112TH AVE,
21,-123.81615559999999,46.977694443999994,27,Grays Harbor,10,E 1ST ST,N G St
22,-122.29615829999999,47.35826388899999,33,King,1030,I-5,
24,-120.97510829999999,45.894680556000004,39,Klickitat,0,CR-GARRISON RD,
25,-122.31818329999999,47.817586111000004,61,Snohomish,1215,SR-99,200TH ST SW
26,-122.3237,47.207294444,53,Pierce,0,SR-167,
26,-122.3237,47.207294444,53,Pierce,0,SR-167,
27,-120.60644440000002,47.01716111100001,37,Kittitas,0,I-90,
28,-122.6373361,45.678744443999996,11,Clark,0,CR-NE 78TH ST,
28,-122.6373361,45.678744443999996,11,Clark,0,CR-NE 78TH ST,
29,-122.599425,45.729861111000005,11,Clark,0,CR-NE 72ND AVE,
29,-122.599425,45.729861111000005,11,Clark,0,CR-NE 72ND AVE,
30,-120.4793333,46.592238888999994,77,Yakima,2590,S 18TH ST,
31,-122.7162778,47.370594444,53,Pierce,0,CR-Key Peninsula Hwy N,134TH AVE NW
31,-122.7162778,47.370594444,53,Pierce,0,CR-Key Peninsula Hwy N,134TH AVE NW
33,-119.24408059999999,46.200958333,5,Benton,1020,W 10TH AVE,S STEPTOE ST
34,-122.755,46.93015,67,Thurston,0,CR-RAINIER RD SE,
35,-122.3247528,45.607188889,11,Clark,0,CR-SE 20TH ST,
37,-117.5720222,47.642936111000004,63,Spokane,22,US-2,
38,-118.347825,47.040619443999994,1,Adams,0,SR-261,
38,-118.347825,47.040619443999994,1,Adams,0,SR-261,
39,-122.6828389,45.807541666999995,11,Clark,1860,S TIMM RD,S 11th St
40,-122.34830559999999,47.329863888999995,33,King,735,SR-509,
41,-122.1068639,47.235327778,33,King,0,SR-164,
42,-122.7361611,45.89408611100001,15,Cowlitz,0,CR-LAKESHORE DR,
43,-122.21901670000001,47.936202778,61,Snohomish,690,EVERGREEN WAY,Madison St
43,-122.21901670000001,47.936202778,61,Snohomish,690,EVERGREEN WAY,Madison St
44,-122.2436222,47.322380556000006,33,King,100,15TH ST NW,WA-167
44,-122.2436222,47.322380556000006,33,King,100,15TH ST NW,WA-167
44,-122.2436222,47.322380556000006,33,King,100,15TH ST NW,WA-167
45,-122.99918329999998,46.816094443999994,67,Thurston,0,I-5,
45,-122.99918329999998,46.816094443999994,67,Thurston,0,I-5,
45,-122.99918329999998,46.816094443999994,67,Thurston,0,I-5,
46,-120.6453472,46.985322222,37,Kittitas,0,CR-COVE RD,HANSON RD
46,-120.6453472,46.985322222,37,Kittitas,0,CR-COVE RD,HANSON RD
47,-122.28231940000002,47.415997222,33,King,1030,ORILLIA RD S,
47,-122.28231940000002,47.415997222,33,King,1030,ORILLIA RD S,
48,-123.03083059999999,48.038616667,9,Clallam,0,US-101,LOUELLA RD
48,-123.03083059999999,48.038616667,9,Clallam,0,US-101,LOUELLA RD
48,-123.03083059999999,48.038616667,9,Clallam,0,US-101,LOUELLA RD
49,-117.62525829999998,47.671311111,63,Spokane,0,CR-N RAMBO RD,
50,-122.63399440000002,45.678741667,11,Clark,0,CR-NE 78TH ST,
50,-122.63399440000002,45.678741667,11,Clark,0,CR-NE 78TH ST,
51,-122.32351670000001,47.586116667,33,King,1960,S HOLGATE ST,8th Ave S
52,-117.5461417,47.643130556,63,Spokane,2110,US-2,LUCAS DR
53,-122.45836670000001,47.106936111,53,Pierce,0,CR-SPANAWAY LOOP RD S,
54,-122.89154170000002,46.124344443999995,15,Cowlitz,1010,I-5,
55,-123.14890279999999,47.103427778000004,45,Mason,0,SR-108,
55,-123.14890279999999,47.103427778000004,45,Mason,0,SR-108,
56,-122.5909889,47.171669443999996,53,Pierce,2160,STEVENS ST,
58,-122.6568528,45.705805556,11,Clark,0,CR-NE 117TH ST,
59,-122.355125,47.504947222,33,King,0,CR-16th Ave SW,SW 110TH ST
60,-122.53194170000002,45.657138888999995,11,Clark,2370,NE 49TH ST,NE 137th Ave
60,-122.53194170000002,45.657138888999995,11,Clark,2370,NE 49TH ST,NE 137th Ave
61,-122.60218059999998,45.658930556,11,Clark,2370,NE ANDRESEN RD,
62,-117.3965222,47.677066667,63,Spokane,2110,N HAMILTON ST,
63,-122.4340361,47.232161111,53,Pierce,2230,SR-509,S 32ND ST
64,-120.430275,46.449313888999995,77,Yakima,0,US-97,
65,-119.38655829999999,46.258536111000005,5,Benton,0,I-82,
66,-122.647925,45.638530556000006,11,Clark,2370,E FOURTH PLAIN BLVD,FORT VANCOUVER WAY
67,-121.99999170000001,45.63593611100001,59,Skamania,0,SR-14,
67,-121.99999170000001,45.63593611100001,59,Skamania,0,SR-14,
67,-121.99999170000001,45.63593611100001,59,Skamania,0,SR-14,
68,-119.35533059999999,46.230277778,5,Benton,0,I-82,
69,-122.5514389,45.7455,11,Clark,0,SR-503,
69,-122.5514389,45.7455,11,Clark,0,SR-503,
70,-122.29231940000001,47.799805556,61,Snohomish,1407,44TH AVE W,
71,-122.91188059999999,47.0014,67,Thurston,2320,I-5,
74,-122.3058306,47.588422222,33,King,1960,RAINIER AVE S,S MASSACHUSETTS ST
74,-122.3058306,47.588422222,33,King,1960,RAINIER AVE S,S MASSACHUSETTS ST
75,-122.1955028,47.954636111000006,61,Snohomish,690,S 2ND AVE,
76,-122.5043139,45.615472222,11,Clark,2370,SE 164TH AVE,SE MILL PLAIN BLVD
76,-122.5043139,45.615472222,11,Clark,2370,SE 164TH AVE,SE MILL PLAIN BLVD
77,-122.48654170000002,45.81445,11,Clark,0,CR-NE 182ND AVE,
77,-122.48654170000002,45.81445,11,Clark,0,CR-NE 182ND AVE,
78,-778.3049361000001,78.304936111,45,Mason,0,FOREST SERVICES RD 2300,
79,-122.59288059999999,45.678897221999996,11,Clark,2370,NE 78TH ST,
80,-119.71533889999999,46.199375,5,Benton,0,SR-221,
80,-119.71533889999999,46.199375,5,Benton,0,SR-221,
82,-122.3852778,47.241347221999995,53,Pierce,747,I-5,
83,-117.38676389999999,47.37865,63,Spokane,0,US-195,
83,-117.38676389999999,47.37865,63,Spokane,0,US-195,
85,-118.6841722,46.820205556000005,1,Adams,0,US-395,
86,-122.4329139,47.15541111100001,53,Pierce,0,CR-112TH ST S,B ST S
86,-122.4329139,47.15541111100001,53,Pierce,0,CR-112TH ST S,B ST S
87,-122.1072694,47.616866667,33,King,109,NORTHUP WAY,NE 8th St
88,-120.5094444,46.59125555600001,77,Yakima,2590,S 3RD AVE,
89,-122.3413611,48.260355556,61,Snohomish,0,CR-80TH AVE NW,
91,-119.34948059999999,47.320786111000004,25,Grant,0,CR-ROAD 16 NE,
92,-122.5996639,45.754913888999994,11,Clark,0,CR-NE 72ND AVE,
93,-122.51759170000001,45.678455556,11,Clark,0,CR-NE WARD RD,
93,-122.51759170000001,45.678455556,11,Clark,0,CR-NE WARD RD,
94,-121.35104170000001,45.709991667,39,Klickitat,0,SR-14,
95,-122.1856778,48.023894444,61,Snohomish,690,SR-529,
96,-122.25360559999999,48.206472221999995,61,Snohomish,0,CR-PIONEER HWY,
97,-122.0220694,47.531708333000005,33,King,980,I-90,
98,-119.1201917,46.300080556000005,21,Franklin,0,CR-GLADE N RD,CLARK RD
98,-119.1201917,46.300080556000005,21,Franklin,0,CR-GLADE N RD,CLARK RD
99,-122.14330829999999,48.22460555600001,61,Snohomish,0,SR-9,252ND ST NE
99,-122.14330829999999,48.22460555600001,61,Snohomish,0,SR-9,252ND ST NE
100,-122.27745,48.920216667,73,Whatcom,0,CR-S PASS RD,
101,-120.89805559999999,47.265377778,37,Kittitas,0,CR-MIDDLE FORK TEANAWAY RD,
102,-123.01299999999999,47.245011111000004,45,Mason,0,CR-E AGATE RD,
103,-122.62961940000001,45.627766666999996,11,Clark,2370,E MILL PLAIN BLVD,
